State,Compound,Year,Units,Quantity
Alabama,CARFENTRAZONE-ETHYL,2000,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2001,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2002,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2003,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2004,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2005,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2006,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2007,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2008,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2009,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2010,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2011,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2012,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2013,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2014,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2015,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2016,kg,0.0
Alabama,CARFENTRAZONE-ETHYL,2017,kg,0.0
Alabama,CLOMAZONE,1992,kg,0.0
Alabama,CLOMAZONE,1993,kg,0.0
Alabama,CLOMAZONE,1994,kg,0.0
Alabama,CLOMAZONE,1995,kg,0.0
Alabama,CLOMAZONE,1996,kg,0.0
Alabama,CLOMAZONE,1997,kg,0.0
Alabama,CLOMAZONE,1998,kg,0.0
Alabama,CLOMAZONE,1999,kg,0.0
Alabama,CLOMAZONE,2000,kg,0.0
Alabama,CLOMAZONE,2001,kg,0.0
Alabama,CLOMAZONE,2002,kg,0.0
Alabama,CLOMAZONE,2003,kg,0.0
Alabama,CLOMAZONE,2004,kg,0.0
Alabama,CLOMAZONE,2005,kg,0.0
Alabama,CLOMAZONE,2006,kg,0.0
Alabama,CLOMAZONE,2007,kg,0.0
Alabama,CLOMAZONE,2008,kg,0.0
Alabama,CLOMAZONE,2009,kg,0.0
Alabama,CLOMAZONE,2010,kg,0.0
Alabama,CLOMAZONE,2011,kg,0.0
Alabama,CLOMAZONE,2012,kg,0.0
Alabama,CLOMAZONE,2013,kg,0.0
Alabama,CLOMAZONE,2014,kg,0.0
Alabama,CLOMAZONE,2015,kg,0.0
Alabama,CLOMAZONE,2016,kg,0.0
Alabama,CLOMAZONE,2017,kg,0.0
Alabama,HALOSULFURON,1995,kg,0.0
Alabama,HALOSULFURON,1996,kg,0.0
Alabama,HALOSULFURON,1997,kg,0.0
Alabama,HALOSULFURON,1998,kg,0.0
Alabama,HALOSULFURON,1999,kg,0.0
Alabama,HALOSULFURON,2000,kg,0.0
Alabama,HALOSULFURON,2001,kg,0.0
Alabama,HALOSULFURON,2002,kg,0.0
Alabama,HALOSULFURON,2003,kg,0.0
Alabama,HALOSULFURON,2004,kg,0.0
Alabama,HALOSULFURON,2005,kg,0.0
Alabama,HALOSULFURON,2006,kg,0.0
Alabama,HALOSULFURON,2007,kg,0.0
Alabama,HALOSULFURON,2008,kg,0.0
Alabama,HALOSULFURON,2009,kg,0.0
Alabama,HALOSULFURON,2010,kg,0.0
Alabama,HALOSULFURON,2011,kg,0.0
Alabama,HALOSULFURON,2012,kg,0.0
Alabama,HALOSULFURON,2013,kg,0.0
Alabama,HALOSULFURON,2014,kg,0.0
Alabama,HALOSULFURON,2015,kg,0.0
Alabama,HALOSULFURON,2016,kg,0.0
Alabama,HALOSULFURON,2017,kg,0.0
Alabama,PENDIMETHALIN,1992,kg,0.0
Alabama,PENDIMETHALIN,1993,kg,0.0
Alabama,PENDIMETHALIN,1994,kg,0.0
Alabama,PENDIMETHALIN,1995,kg,0.0
Alabama,PENDIMETHALIN,1996,kg,0.0
Alabama,PENDIMETHALIN,1997,kg,0.0
Alabama,PENDIMETHALIN,1998,kg,0.0
Alabama,PENDIMETHALIN,1999,kg,0.0
Alabama,PENDIMETHALIN,2000,kg,0.0
Alabama,PENDIMETHALIN,2001,kg,0.0
Alabama,PENDIMETHALIN,2002,kg,0.0
Alabama,PENDIMETHALIN,2003,kg,0.0
Alabama,PENDIMETHALIN,2004,kg,0.0
Alabama,PENDIMETHALIN,2005,kg,0.0
Alabama,PENDIMETHALIN,2006,kg,0.0
Alabama,PENDIMETHALIN,2007,kg,0.0
Alabama,PENDIMETHALIN,2008,kg,0.0
Alabama,PENDIMETHALIN,2009,kg,0.0
Alabama,PENDIMETHALIN,2010,kg,0.0
Alabama,PENDIMETHALIN,2011,kg,0.0
Alabama,PENDIMETHALIN,2012,kg,0.0
Alabama,PENDIMETHALIN,2013,kg,0.0
Alabama,PENDIMETHALIN,2014,kg,0.0
Alabama,PENDIMETHALIN,2015,kg,0.0
Alabama,PENDIMETHALIN,2016,kg,0.0
Alabama,PENDIMETHALIN,2017,kg,0.0
Alabama,PROPANIL,1993,kg,0.0
Alabama,PROPANIL,1996,kg,0.0
Alabama,PROPANIL,2008,kg,0.0
Alabama,THIOBENCARB,1994,kg,0.0
Alabama,TRICLOPYR,1992,kg,0.0
Alabama,TRICLOPYR,1993,kg,0.0
Alabama,TRICLOPYR,1994,kg,0.0
Alabama,TRICLOPYR,1995,kg,0.0
Alabama,TRICLOPYR,1996,kg,0.0
Alabama,TRICLOPYR,1997,kg,0.0
Alabama,TRICLOPYR,1998,kg,0.0
Alabama,TRICLOPYR,1999,kg,0.0
Alabama,TRICLOPYR,2000,kg,0.0
Alabama,TRICLOPYR,2001,kg,0.0
Alabama,TRICLOPYR,2002,kg,0.0
Alabama,TRICLOPYR,2003,kg,0.0
Alabama,TRICLOPYR,2004,kg,0.0
Alabama,TRICLOPYR,2005,kg,0.0
Alabama,TRICLOPYR,2006,kg,0.0
Alabama,TRICLOPYR,2007,kg,0.0
Alabama,TRICLOPYR,2008,kg,0.0
Alabama,TRICLOPYR,2009,kg,0.0
Alabama,TRICLOPYR,2010,kg,0.0
Alabama,TRICLOPYR,2011,kg,0.0
Alabama,TRICLOPYR,2012,kg,0.0
Alabama,TRICLOPYR,2013,kg,0.0
Alabama,TRICLOPYR,2014,kg,0.0
Alabama,TRICLOPYR,2015,kg,0.0
Alabama,TRICLOPYR,2016,kg,0.0
Alabama,TRICLOPYR,2017,kg,0.0
Arizona,BENSULFURON,2005,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2001,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2002,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2003,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2004,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2005,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2006,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2007,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2008,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2009,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2010,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2011,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2012,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2013,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2014,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2015,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2016,kg,0.0
Arizona,CARFENTRAZONE-ETHYL,2017,kg,0.0
Arizona,CLOMAZONE,1993,kg,0.0
Arizona,CLOMAZONE,1994,kg,0.0
Arizona,CLOMAZONE,1995,kg,0.0
Arizona,CLOMAZONE,1997,kg,0.0
Arizona,CLOMAZONE,1999,kg,0.0
Arizona,CLOMAZONE,2000,kg,0.0
Arizona,CLOMAZONE,2001,kg,0.0
Arizona,CLOMAZONE,2003,kg,0.0
Arizona,CLOMAZONE,2004,kg,0.0
Arizona,HALOSULFURON,1997,kg,0.0
Arizona,HALOSULFURON,2001,kg,0.0
Arizona,HALOSULFURON,2002,kg,0.0
Arizona,HALOSULFURON,2004,kg,0.0
Arizona,HALOSULFURON,2005,kg,0.0
Arizona,HALOSULFURON,2007,kg,0.0
Arizona,HALOSULFURON,2009,kg,0.0
Arizona,HALOSULFURON,2010,kg,0.0
Arizona,HALOSULFURON,2011,kg,0.0
Arizona,HALOSULFURON,2012,kg,0.0
Arizona,HALOSULFURON,2013,kg,0.0
Arizona,HALOSULFURON,2014,kg,0.0
Arizona,HALOSULFURON,2015,kg,0.0
Arizona,HALOSULFURON,2016,kg,0.0
Arizona,HALOSULFURON,2017,kg,0.0
Arizona,PENDIMETHALIN,1992,kg,0.0
Arizona,PENDIMETHALIN,1993,kg,0.0
Arizona,PENDIMETHALIN,1994,kg,0.0
Arizona,PENDIMETHALIN,1995,kg,0.0
Arizona,PENDIMETHALIN,1996,kg,0.0
Arizona,PENDIMETHALIN,1997,kg,0.0
Arizona,PENDIMETHALIN,1998,kg,0.0
Arizona,PENDIMETHALIN,1999,kg,0.0
Arizona,PENDIMETHALIN,2000,kg,0.0
Arizona,PENDIMETHALIN,2001,kg,0.0
Arizona,PENDIMETHALIN,2002,kg,0.0
Arizona,PENDIMETHALIN,2003,kg,0.0
Arizona,PENDIMETHALIN,2004,kg,0.0
Arizona,PENDIMETHALIN,2005,kg,0.0
Arizona,PENDIMETHALIN,2006,kg,0.0
Arizona,PENDIMETHALIN,2007,kg,0.0
Arizona,PENDIMETHALIN,2008,kg,0.0
Arizona,PENDIMETHALIN,2009,kg,0.0
Arizona,PENDIMETHALIN,2010,kg,0.0
Arizona,PENDIMETHALIN,2011,kg,0.0
Arizona,PENDIMETHALIN,2012,kg,0.0
Arizona,PENDIMETHALIN,2013,kg,0.0
Arizona,PENDIMETHALIN,2014,kg,0.0
Arizona,PENDIMETHALIN,2015,kg,0.0
Arizona,PENDIMETHALIN,2016,kg,0.0
Arizona,PENDIMETHALIN,2017,kg,0.0
Arizona,PENOXSULAM,2013,kg,0.0
Arizona,PENOXSULAM,2014,kg,0.0
Arizona,PENOXSULAM,2015,kg,0.0
Arizona,PENOXSULAM,2016,kg,0.0
Arizona,PENOXSULAM,2017,kg,0.0
Arizona,PROPANIL,1994,kg,0.0
Arizona,TRICLOPYR,1992,kg,0.0
Arizona,TRICLOPYR,1994,kg,0.0
Arizona,TRICLOPYR,1995,kg,0.0
Arizona,TRICLOPYR,1996,kg,0.0
Arizona,TRICLOPYR,1997,kg,0.0
Arizona,TRICLOPYR,1998,kg,0.0
Arizona,TRICLOPYR,2000,kg,0.0
Arizona,TRICLOPYR,2001,kg,0.0
Arizona,TRICLOPYR,2003,kg,0.0
Arizona,TRICLOPYR,2004,kg,0.0
Arizona,TRICLOPYR,2006,kg,0.0
Arizona,TRICLOPYR,2007,kg,0.0
Arizona,TRICLOPYR,2010,kg,0.0
Arizona,TRICLOPYR,2011,kg,0.0
Arizona,TRICLOPYR,2015,kg,0.0
Arkansas,BENSULFURON,1992,kg,339.3
Arkansas,BENSULFURON,1993,kg,586.3
Arkansas,BENSULFURON,1994,kg,964.1
Arkansas,BENSULFURON,1995,kg,2024.1
Arkansas,BENSULFURON,1996,kg,1365.8
Arkansas,BENSULFURON,1997,kg,1404.4
Arkansas,BENSULFURON,1998,kg,1984.8
Arkansas,BENSULFURON,1999,kg,824.3
Arkansas,BENSULFURON,2000,kg,2148.8
Arkansas,BENSULFURON,2001,kg,1596.7
Arkansas,BENSULFURON,2002,kg,1681.2
Arkansas,BENSULFURON,2003,kg,2487.0
Arkansas,BENSULFURON,2004,kg,2186.9
Arkansas,BENSULFURON,2005,kg,2050.1
Arkansas,BENSULFURON,2006,kg,2293.1
Arkansas,BENSULFURON,2007,kg,1439.7
Arkansas,BENSULFURON,2008,kg,1706.3
Arkansas,BENSULFURON,2009,kg,2352.1
Arkansas,BENSULFURON,2010,kg,1290.1
Arkansas,BENSULFURON,2011,kg,1866.4
Arkansas,BENSULFURON,2012,kg,1433.6
Arkansas,BENSULFURON,2013,kg,1277.0
Arkansas,BENSULFURON,2014,kg,956.0
Arkansas,BENSULFURON,2015,kg,2032.3
Arkansas,BENSULFURON,2016,kg,1953.7
Arkansas,BENSULFURON,2017,kg,2111.6
Arkansas,CARFENTRAZONE-ETHYL,2000,kg,109.9
Arkansas,CARFENTRAZONE-ETHYL,2001,kg,564.1
Arkansas,CARFENTRAZONE-ETHYL,2002,kg,879.4
Arkansas,CARFENTRAZONE-ETHYL,2003,kg,1572.4
Arkansas,CARFENTRAZONE-ETHYL,2004,kg,1940.0
Arkansas,CARFENTRAZONE-ETHYL,2005,kg,1484.6
Arkansas,CARFENTRAZONE-ETHYL,2006,kg,2252.4
Arkansas,CARFENTRAZONE-ETHYL,2007,kg,1198.6
Arkansas,CARFENTRAZONE-ETHYL,2008,kg,1420.0
Arkansas,CARFENTRAZONE-ETHYL,2009,kg,774.2
Arkansas,CARFENTRAZONE-ETHYL,2010,kg,1576.3
Arkansas,CARFENTRAZONE-ETHYL,2011,kg,629.2
Arkansas,CARFENTRAZONE-ETHYL,2012,kg,796.9
Arkansas,CARFENTRAZONE-ETHYL,2013,kg,682.3
Arkansas,CARFENTRAZONE-ETHYL,2014,kg,314.6
Arkansas,CARFENTRAZONE-ETHYL,2015,kg,621.0
Arkansas,CARFENTRAZONE-ETHYL,2016,kg,353.1
Arkansas,CARFENTRAZONE-ETHYL,2017,kg,248.7
Arkansas,CLOMAZONE,1992,kg,0.0
Arkansas,CLOMAZONE,1993,kg,0.0
Arkansas,CLOMAZONE,1994,kg,0.0
Arkansas,CLOMAZONE,1995,kg,1758.4
Arkansas,CLOMAZONE,1996,kg,0.0
Arkansas,CLOMAZONE,1997,kg,0.0
Arkansas,CLOMAZONE,1998,kg,0.0
Arkansas,CLOMAZONE,1999,kg,55744.2
Arkansas,CLOMAZONE,2000,kg,137742.0
Arkansas,CLOMAZONE,2001,kg,182604.8
Arkansas,CLOMAZONE,2002,kg,169947.7
Arkansas,CLOMAZONE,2003,kg,172373.5
Arkansas,CLOMAZONE,2004,kg,184747.4
Arkansas,CLOMAZONE,2005,kg,208201.5
Arkansas,CLOMAZONE,2006,kg,164925.7
Arkansas,CLOMAZONE,2007,kg,158908.9
Arkansas,CLOMAZONE,2008,kg,145392.1
Arkansas,CLOMAZONE,2009,kg,145773.7
Arkansas,CLOMAZONE,2010,kg,174638.1
Arkansas,CLOMAZONE,2011,kg,132661.6
Arkansas,CLOMAZONE,2012,kg,177224.4
Arkansas,CLOMAZONE,2013,kg,137929.0
Arkansas,CLOMAZONE,2014,kg,200078.7
Arkansas,CLOMAZONE,2015,kg,166754.0
Arkansas,CLOMAZONE,2016,kg,199259.8
Arkansas,CLOMAZONE,2017,kg,215166.9
Arkansas,CYHALOFOP,2002,kg,4062.8
Arkansas,CYHALOFOP,2003,kg,16308.5
Arkansas,CYHALOFOP,2004,kg,30518.1
Arkansas,CYHALOFOP,2005,kg,36915.7
Arkansas,CYHALOFOP,2006,kg,19836.2
Arkansas,CYHALOFOP,2007,kg,11687.0
Arkansas,CYHALOFOP,2008,kg,14109.9
Arkansas,CYHALOFOP,2009,kg,12399.7
Arkansas,CYHALOFOP,2010,kg,20742.7
Arkansas,CYHALOFOP,2011,kg,17795.2
Arkansas,CYHALOFOP,2012,kg,10211.5
Arkansas,CYHALOFOP,2013,kg,25274.2
Arkansas,CYHALOFOP,2014,kg,22694.3
Arkansas,CYHALOFOP,2015,kg,28315.5
Arkansas,CYHALOFOP,2016,kg,12508.8
Arkansas,CYHALOFOP,2017,kg,20212.7
Arkansas,HALOSULFURON,1999,kg,869.5
Arkansas,HALOSULFURON,2000,kg,1923.7
Arkansas,HALOSULFURON,2001,kg,2483.1
Arkansas,HALOSULFURON,2002,kg,3335.6
Arkansas,HALOSULFURON,2003,kg,3981.6
Arkansas,HALOSULFURON,2004,kg,3892.1
Arkansas,HALOSULFURON,2005,kg,2685.5
Arkansas,HALOSULFURON,2006,kg,4117.5
Arkansas,HALOSULFURON,2007,kg,3458.5
Arkansas,HALOSULFURON,2008,kg,2894.0
Arkansas,HALOSULFURON,2009,kg,4658.0
Arkansas,HALOSULFURON,2010,kg,3351.4
Arkansas,HALOSULFURON,2011,kg,5956.1
Arkansas,HALOSULFURON,2012,kg,3918.8
Arkansas,HALOSULFURON,2013,kg,7045.6
Arkansas,HALOSULFURON,2014,kg,5937.9
Arkansas,HALOSULFURON,2015,kg,6376.3
Arkansas,HALOSULFURON,2016,kg,8915.3
Arkansas,HALOSULFURON,2017,kg,6419.4
Arkansas,ORTHOSULFAMURON,2007,kg,523.1
Arkansas,ORTHOSULFAMURON,2008,kg,747.8
Arkansas,ORTHOSULFAMURON,2009,kg,729.6
Arkansas,ORTHOSULFAMURON,2010,kg,2468.3
Arkansas,ORTHOSULFAMURON,2011,kg,560.2
Arkansas,ORTHOSULFAMURON,2012,kg,1202.7
Arkansas,ORTHOSULFAMURON,2013,kg,763.9
Arkansas,ORTHOSULFAMURON,2014,kg,1226.7
Arkansas,ORTHOSULFAMURON,2015,kg,884.5
Arkansas,ORTHOSULFAMURON,2016,kg,1145.3
Arkansas,ORTHOSULFAMURON,2017,kg,1929.0
Arkansas,PENDIMETHALIN,1992,kg,48740.0
Arkansas,PENDIMETHALIN,1993,kg,70340.9
Arkansas,PENDIMETHALIN,1994,kg,88736.6
Arkansas,PENDIMETHALIN,1995,kg,125056.0
Arkansas,PENDIMETHALIN,1996,kg,98664.9
Arkansas,PENDIMETHALIN,1997,kg,100376.0
Arkansas,PENDIMETHALIN,1998,kg,199261.3
Arkansas,PENDIMETHALIN,1999,kg,172506.3
Arkansas,PENDIMETHALIN,2000,kg,53598.0
Arkansas,PENDIMETHALIN,2001,kg,59853.2
Arkansas,PENDIMETHALIN,2002,kg,32355.9
Arkansas,PENDIMETHALIN,2003,kg,39059.7
Arkansas,PENDIMETHALIN,2004,kg,24574.9
Arkansas,PENDIMETHALIN,2005,kg,39011.5
Arkansas,PENDIMETHALIN,2006,kg,26883.8
Arkansas,PENDIMETHALIN,2007,kg,22736.6
Arkansas,PENDIMETHALIN,2008,kg,25312.7
Arkansas,PENDIMETHALIN,2009,kg,17655.6
Arkansas,PENDIMETHALIN,2010,kg,18771.9
Arkansas,PENDIMETHALIN,2011,kg,21101.2
Arkansas,PENDIMETHALIN,2012,kg,44636.0
Arkansas,PENDIMETHALIN,2013,kg,96856.3
Arkansas,PENDIMETHALIN,2014,kg,69361.1
Arkansas,PENDIMETHALIN,2015,kg,62780.3
Arkansas,PENDIMETHALIN,2016,kg,176571.7
Arkansas,PENDIMETHALIN,2017,kg,118926.3
Arkansas,PENOXSULAM,2005,kg,15.0
Arkansas,PENOXSULAM,2006,kg,110.5
Arkansas,PENOXSULAM,2007,kg,274.6
Arkansas,PENOXSULAM,2008,kg,684.7
Arkansas,PENOXSULAM,2009,kg,628.7
Arkansas,PENOXSULAM,2010,kg,919.8
Arkansas,PENOXSULAM,2011,kg,228.9
Arkansas,PENOXSULAM,2012,kg,1036.4
Arkansas,PENOXSULAM,2013,kg,1668.6
Arkansas,PENOXSULAM,2014,kg,1565.9
Arkansas,PENOXSULAM,2015,kg,2900.9
Arkansas,PENOXSULAM,2016,kg,1962.4
Arkansas,PENOXSULAM,2017,kg,694.0
Arkansas,PROPANIL,1992,kg,2493387.5
Arkansas,PROPANIL,1993,kg,2719954.1
Arkansas,PROPANIL,1994,kg,2964530.2
Arkansas,PROPANIL,1995,kg,2399772.5
Arkansas,PROPANIL,1996,kg,2370603.6
Arkansas,PROPANIL,1997,kg,1948763.7
Arkansas,PROPANIL,1998,kg,2094370.9
Arkansas,PROPANIL,1999,kg,2086956.7
Arkansas,PROPANIL,2000,kg,1551511.8
Arkansas,PROPANIL,2001,kg,1614205.3
Arkansas,PROPANIL,2002,kg,1510373.6
Arkansas,PROPANIL,2003,kg,1471698.8
Arkansas,PROPANIL,2004,kg,1538224.0
Arkansas,PROPANIL,2005,kg,1262950.4
Arkansas,PROPANIL,2006,kg,1229391.2
Arkansas,PROPANIL,2007,kg,1165383.4
Arkansas,PROPANIL,2008,kg,787063.1
Arkansas,PROPANIL,2009,kg,876919.2
Arkansas,PROPANIL,2010,kg,1031395.8
Arkansas,PROPANIL,2011,kg,645962.1
Arkansas,PROPANIL,2012,kg,823787.3
Arkansas,PROPANIL,2013,kg,1167095.6
Arkansas,PROPANIL,2014,kg,1166610.2
Arkansas,PROPANIL,2015,kg,986172.9
Arkansas,PROPANIL,2016,kg,1441431.8
Arkansas,PROPANIL,2017,kg,1322854.5
Arkansas,THIOBENCARB,1992,kg,280548.9
Arkansas,THIOBENCARB,1993,kg,254822.4
Arkansas,THIOBENCARB,1994,kg,268846.5
Arkansas,THIOBENCARB,1995,kg,296089.9
Arkansas,THIOBENCARB,1996,kg,217127.8
Arkansas,THIOBENCARB,1997,kg,402908.9
Arkansas,THIOBENCARB,1998,kg,185193.6
Arkansas,THIOBENCARB,1999,kg,182672.3
Arkansas,THIOBENCARB,2000,kg,60786.4
Arkansas,THIOBENCARB,2001,kg,29360.9
Arkansas,THIOBENCARB,2002,kg,12216.1
Arkansas,THIOBENCARB,2003,kg,35008.7
Arkansas,THIOBENCARB,2004,kg,52691.5
Arkansas,THIOBENCARB,2006,kg,44251.6
Arkansas,THIOBENCARB,2007,kg,43577.0
Arkansas,THIOBENCARB,2008,kg,233076.7
Arkansas,THIOBENCARB,2009,kg,38980.6
Arkansas,THIOBENCARB,2010,kg,80504.7
Arkansas,THIOBENCARB,2011,kg,76777.4
Arkansas,THIOBENCARB,2012,kg,77235.3
Arkansas,THIOBENCARB,2013,kg,210098.3
Arkansas,THIOBENCARB,2014,kg,165241.4
Arkansas,THIOBENCARB,2015,kg,247488.6
Arkansas,THIOBENCARB,2016,kg,544229.6
Arkansas,THIOBENCARB,2017,kg,422158.3
Arkansas,TRICLOPYR,1992,kg,17028.5
Arkansas,TRICLOPYR,1993,kg,13721.6
Arkansas,TRICLOPYR,1994,kg,20968.5
Arkansas,TRICLOPYR,1995,kg,22924.3
Arkansas,TRICLOPYR,1996,kg,41779.0
Arkansas,TRICLOPYR,1997,kg,41501.1
Arkansas,TRICLOPYR,1998,kg,31111.1
Arkansas,TRICLOPYR,1999,kg,32736.3
Arkansas,TRICLOPYR,2000,kg,23932.0
Arkansas,TRICLOPYR,2001,kg,20073.1
Arkansas,TRICLOPYR,2002,kg,21557.9
Arkansas,TRICLOPYR,2003,kg,26491.5
Arkansas,TRICLOPYR,2004,kg,22747.8
Arkansas,TRICLOPYR,2005,kg,21317.2
Arkansas,TRICLOPYR,2006,kg,16323.0
Arkansas,TRICLOPYR,2007,kg,16916.8
Arkansas,TRICLOPYR,2008,kg,8615.5
Arkansas,TRICLOPYR,2009,kg,17583.1
Arkansas,TRICLOPYR,2010,kg,18357.8
Arkansas,TRICLOPYR,2011,kg,2300.4
Arkansas,TRICLOPYR,2012,kg,30691.5
Arkansas,TRICLOPYR,2013,kg,7895.9
Arkansas,TRICLOPYR,2014,kg,8082.8
Arkansas,TRICLOPYR,2015,kg,6210.2
Arkansas,TRICLOPYR,2016,kg,11753.4
Arkansas,TRICLOPYR,2017,kg,9101.3
California,BENSULFURON,1992,kg,60957.0
California,BENSULFURON,1993,kg,39241.4
California,BENSULFURON,1994,kg,16274.9
California,BENSULFURON,1995,kg,20463.5
California,BENSULFURON,1996,kg,16441.4
California,BENSULFURON,1997,kg,9840.3
California,BENSULFURON,1998,kg,7780.4
California,BENSULFURON,1999,kg,4193.7
California,BENSULFURON,2000,kg,3080.0
California,BENSULFURON,2001,kg,1377.7
California,BENSULFURON,2002,kg,1097.9
California,BENSULFURON,2003,kg,583.5
California,BENSULFURON,2004,kg,769.7
California,BENSULFURON,2005,kg,355.6
California,BENSULFURON,2006,kg,326.3
California,BENSULFURON,2007,kg,360.5
California,BENSULFURON,2008,kg,450.7
California,BENSULFURON,2009,kg,671.2
California,BENSULFURON,2010,kg,1230.7
California,BENSULFURON,2011,kg,1507.9
California,BENSULFURON,2012,kg,1267.4
California,BENSULFURON,2013,kg,1306.5
California,BENSULFURON,2014,kg,1055.7
California,BENSULFURON,2015,kg,799.2
California,BENSULFURON,2016,kg,656.9
California,BENSULFURON,2017,kg,333.8
California,CARFENTRAZONE-ETHYL,1998,kg,1393.9
California,CARFENTRAZONE-ETHYL,1999,kg,1307.7
California,CARFENTRAZONE-ETHYL,2001,kg,222.8
California,CARFENTRAZONE-ETHYL,2002,kg,963.6
California,CARFENTRAZONE-ETHYL,2003,kg,5826.2
California,CARFENTRAZONE-ETHYL,2004,kg,3801.4
California,CARFENTRAZONE-ETHYL,2005,kg,1975.6
California,CARFENTRAZONE-ETHYL,2006,kg,2566.5
California,CARFENTRAZONE-ETHYL,2007,kg,1177.5
California,CARFENTRAZONE-ETHYL,2008,kg,948.4
California,CARFENTRAZONE-ETHYL,2009,kg,591.2
California,CARFENTRAZONE-ETHYL,2010,kg,637.9
California,CARFENTRAZONE-ETHYL,2011,kg,327.5
California,CARFENTRAZONE-ETHYL,2012,kg,739.7
California,CARFENTRAZONE-ETHYL,2013,kg,681.4
California,CARFENTRAZONE-ETHYL,2014,kg,1592.4
California,CARFENTRAZONE-ETHYL,2015,kg,1842.4
California,CARFENTRAZONE-ETHYL,2016,kg,2318.0
California,CARFENTRAZONE-ETHYL,2017,kg,1433.8
California,CLOMAZONE,2002,kg,249.6
California,CLOMAZONE,2003,kg,15313.4
California,CLOMAZONE,2004,kg,22505.9
California,CLOMAZONE,2005,kg,17777.6
California,CLOMAZONE,2006,kg,27829.1
California,CLOMAZONE,2007,kg,36147.4
California,CLOMAZONE,2008,kg,36688.9
California,CLOMAZONE,2009,kg,33647.3
California,CLOMAZONE,2010,kg,41057.8
California,CLOMAZONE,2011,kg,60220.3
California,CLOMAZONE,2012,kg,60178.4
California,CLOMAZONE,2013,kg,58178.9
California,CLOMAZONE,2014,kg,45611.8
California,CLOMAZONE,2015,kg,35119.3
California,CLOMAZONE,2016,kg,38047.5
California,CLOMAZONE,2017,kg,22241.5
California,CYHALOFOP,2001,kg,2489.7
California,CYHALOFOP,2002,kg,3830.2
California,CYHALOFOP,2003,kg,11978.4
California,CYHALOFOP,2004,kg,26652.0
California,CYHALOFOP,2005,kg,11334.4
California,CYHALOFOP,2006,kg,14858.6
California,CYHALOFOP,2007,kg,16687.4
California,CYHALOFOP,2008,kg,12395.7
California,CYHALOFOP,2009,kg,11066.7
California,CYHALOFOP,2010,kg,12915.0
California,CYHALOFOP,2011,kg,11613.5
California,CYHALOFOP,2012,kg,8632.1
California,CYHALOFOP,2013,kg,9764.5
California,CYHALOFOP,2014,kg,6037.5
California,CYHALOFOP,2015,kg,5511.3
California,CYHALOFOP,2016,kg,10280.1
California,CYHALOFOP,2017,kg,6475.5
California,HALOSULFURON,2001,kg,0.0
California,HALOSULFURON,2008,kg,84.0
California,HALOSULFURON,2009,kg,87.6
California,HALOSULFURON,2010,kg,71.2
California,HALOSULFURON,2011,kg,149.6
California,HALOSULFURON,2012,kg,81.5
California,HALOSULFURON,2013,kg,94.7
California,HALOSULFURON,2014,kg,95.7
California,HALOSULFURON,2015,kg,216.3
California,HALOSULFURON,2016,kg,558.0
California,HALOSULFURON,2017,kg,1376.2
California,ORTHOSULFAMURON,2008,kg,2776.8
California,ORTHOSULFAMURON,2009,kg,169.4
California,ORTHOSULFAMURON,2010,kg,301.6
California,ORTHOSULFAMURON,2011,kg,119.2
California,ORTHOSULFAMURON,2012,kg,17.5
California,ORTHOSULFAMURON,2013,kg,137.8
California,ORTHOSULFAMURON,2014,kg,92.2
California,ORTHOSULFAMURON,2015,kg,140.7
California,ORTHOSULFAMURON,2016,kg,275.4
California,ORTHOSULFAMURON,2017,kg,40.7
California,PENDIMETHALIN,1992,kg,0.0
